,gender,past_3yrs_pur,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_class,list_price,age,Cluster_lbl
14509,Female,71,Mass Customer,N,Yes,16.0,NSW,7,low,1073.07,56.0,1
14510,Female,71,Mass Customer,N,Yes,16.0,NSW,7,medium,1292.84,56.0,1
14531,Male,68,Affluent Customer,N,Yes,12.0,NSW,7,medium,1311.44,53.0,1
14532,Male,68,Affluent Customer,N,Yes,12.0,NSW,7,medium,1945.43,53.0,1
14533,Male,68,Affluent Customer,N,Yes,12.0,NSW,7,medium,230.91,53.0,1
14534,Male,68,Affluent Customer,N,Yes,12.0,NSW,7,medium,1777.8,53.0,1
14535,Male,68,Affluent Customer,N,Yes,12.0,NSW,7,high,227.88,53.0,1
14543,Male,17,High Net Worth,N,Yes,2.0,NSW,10,medium,2083.94,20.0,1
14544,Male,17,High Net Worth,N,Yes,2.0,NSW,10,high,1274.93,20.0,1
14545,Female,43,Affluent Customer,N,Yes,12.0,NSW,8,medium,1890.39,54.0,1
14546,Female,43,Affluent Customer,N,Yes,12.0,NSW,8,medium,1555.58,54.0,1
14547,Female,43,Affluent Customer,N,Yes,12.0,NSW,8,medium,1228.07,54.0,1
14548,Female,43,Affluent Customer,N,Yes,12.0,NSW,8,high,1458.17,54.0,1
14549,Female,43,Affluent Customer,N,Yes,12.0,NSW,8,high,1129.13,54.0,1
14550,Female,43,Affluent Customer,N,Yes,12.0,NSW,8,high,1842.92,54.0,1
14551,Female,43,Affluent Customer,N,Yes,12.0,NSW,8,medium,1636.9,54.0,1
14556,Male,73,Mass Customer,N,Yes,16.0,NSW,7,low,71.16,32.0,1
14557,Male,73,Mass Customer,N,Yes,16.0,NSW,7,low,590.26,32.0,1
14558,Male,73,Mass Customer,N,Yes,16.0,NSW,7,medium,1775.81,32.0,1
14559,Male,73,Mass Customer,N,Yes,16.0,NSW,7,medium,1873.97,32.0,1
14560,Male,73,Mass Customer,N,Yes,16.0,NSW,7,medium,2091.47,32.0,1
14561,Male,73,Mass Customer,N,Yes,16.0,NSW,7,medium,230.91,32.0,1
14562,Female,33,Mass Customer,N,Yes,16.0,VIC,2,medium,71.49,42.0,1
14563,Female,33,Mass Customer,N,Yes,16.0,VIC,2,low,1289.85,42.0,0
14564,Female,33,Mass Customer,N,Yes,16.0,VIC,2,medium,1555.58,42.0,1
14565,Female,45,High Net Worth,N,No,11.0,VIC,5,medium,360.4,40.0,0
14566,Female,45,High Net Worth,N,No,11.0,VIC,5,low,688.63,40.0,0
14567,Female,45,High Net Worth,N,No,11.0,VIC,5,low,574.64,40.0,0
14568,Female,45,High Net Worth,N,No,11.0,VIC,5,medium,795.34,40.0,0
14585,Male,12,Mass Customer,N,Yes,4.0,NSW,9,medium,499.53,22.0,1
14586,Male,12,Mass Customer,N,Yes,4.0,NSW,9,medium,2091.47,22.0,1
14587,Male,12,Mass Customer,N,Yes,4.0,NSW,9,medium,1810.0,22.0,1
14588,Male,12,Mass Customer,N,Yes,4.0,NSW,9,medium,1810.0,22.0,1
14589,Male,34,Mass Customer,N,Yes,4.0,VIC,6,medium,1812.75,23.0,1
14590,Male,34,Mass Customer,N,Yes,4.0,VIC,6,low,688.63,23.0,0
14591,Male,34,Mass Customer,N,Yes,4.0,VIC,6,low,1793.43,23.0,0
14592,Male,34,Mass Customer,N,Yes,4.0,VIC,6,medium,533.51,23.0,1
14593,Male,34,Mass Customer,N,Yes,4.0,VIC,6,medium,1311.44,23.0,1
14616,Male,43,Affluent Customer,N,No,11.0,NSW,7,medium,1577.53,44.0,1
14618,Male,43,Affluent Customer,N,No,11.0,NSW,7,medium,1945.43,44.0,1
14619,Male,43,Affluent Customer,N,No,11.0,NSW,7,medium,1812.75,44.0,1
14620,Male,43,Affluent Customer,N,No,11.0,NSW,7,high,774.53,44.0,0
14621,Male,43,Affluent Customer,N,No,11.0,NSW,7,medium,1636.9,44.0,1
14632,Female,7,High Net Worth,N,No,8.0,NSW,2,medium,175.89,51.0,1
14634,Female,7,High Net Worth,N,No,8.0,NSW,2,medium,1061.56,51.0,1
14635,Female,7,High Net Worth,N,No,8.0,NSW,2,medium,360.4,51.0,1
14636,Female,7,High Net Worth,N,No,8.0,NSW,2,high,12.01,51.0,0
14637,Female,7,High Net Worth,N,No,8.0,NSW,2,medium,1890.39,51.0,1
14638,Female,7,High Net Worth,N,No,8.0,NSW,2,medium,360.4,51.0,1
14654,Male,98,Mass Customer,N,No,13.0,VIC,5,medium,1228.07,40.0,0
14655,Male,98,Mass Customer,N,No,13.0,VIC,5,medium,1577.53,40.0,0
14656,Male,98,Mass Customer,N,No,13.0,VIC,5,medium,752.64,40.0,0
14657,Male,98,Mass Customer,N,No,13.0,VIC,5,low,980.37,40.0,0
14658,Male,98,Mass Customer,N,No,13.0,VIC,5,medium,1061.56,40.0,0
14659,Male,98,Mass Customer,N,No,13.0,VIC,5,high,1977.36,40.0,0
14660,Male,98,Mass Customer,N,No,13.0,VIC,5,medium,642.7,40.0,0
14666,Female,18,Mass Customer,N,No,15.0,NSW,11,low,574.64,44.0,0
14667,Female,18,Mass Customer,N,No,15.0,NSW,11,medium,235.63,44.0,1
14668,Female,18,Mass Customer,N,No,15.0,NSW,11,medium,912.52,44.0,1
14669,Female,18,Mass Customer,N,No,15.0,NSW,11,medium,742.54,44.0,1
14670,Female,18,Mass Customer,N,No,15.0,NSW,11,low,363.01,44.0,0
14671,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,1765.3,51.0,1
14672,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,499.53,51.0,1
14673,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,441.49,51.0,1
14674,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,1403.5,51.0,1
14675,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,183.86,51.0,1
14676,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,1890.39,51.0,1
14677,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,1483.2,51.0,1
14678,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,2083.94,51.0,1
14679,Female,62,Affluent Customer,N,Yes,9.0,NSW,11,medium,1765.3,51.0,1
14680,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,medium,499.53,24.0,1
14681,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,high,358.39,24.0,0
14682,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,medium,544.05,24.0,1
14683,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,medium,1386.84,24.0,1
14684,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,medium,575.27,24.0,1
14685,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,medium,416.98,24.0,1
14686,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,medium,499.53,24.0,1
14687,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,medium,1198.46,24.0,1
14688,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,low,1289.85,24.0,0
14689,Female,48,Affluent Customer,N,Yes,6.0,VIC,8,low,1720.7,24.0,0
14690,Male,97,Mass Customer,N,No,22.0,NSW,5,low,958.74,45.0,0
14691,Male,97,Mass Customer,N,No,22.0,NSW,5,medium,1240.31,45.0,1
14692,Male,97,Mass Customer,N,No,22.0,NSW,5,high,1977.36,45.0,0
14693,Male,97,Mass Customer,N,No,22.0,NSW,5,medium,1777.8,45.0,1
14694,Female,42,Mass Customer,N,No,18.0,VIC,5,high,748.17,37.0,0
14695,Female,42,Mass Customer,N,No,18.0,VIC,5,medium,1403.5,37.0,0
14696,Female,42,Mass Customer,N,No,18.0,VIC,5,medium,742.54,37.0,0
14697,Female,42,Mass Customer,N,No,18.0,VIC,5,high,1024.66,37.0,0
14698,Male,62,Mass Customer,N,No,16.0,NSW,10,medium,1036.59,35.0,1
14699,Male,62,Mass Customer,N,No,16.0,NSW,10,medium,1635.3,35.0,1
14700,Male,62,Mass Customer,N,No,16.0,NSW,10,low,1289.85,35.0,0
14701,Male,62,Mass Customer,N,No,16.0,NSW,10,high,1661.92,35.0,0
14702,Male,62,Mass Customer,N,No,16.0,NSW,10,medium,1577.53,35.0,1
14703,Male,62,Mass Customer,N,No,16.0,NSW,10,medium,1810.0,35.0,1
14704,Male,62,Mass Customer,N,No,16.0,NSW,10,low,574.64,35.0,0
14705,Male,13,Mass Customer,N,Yes,18.0,QLD,3,medium,1769.64,43.0,1
14706,Male,13,Mass Customer,N,Yes,18.0,QLD,3,low,1057.51,43.0,0
14707,Male,13,Mass Customer,N,Yes,18.0,QLD,3,medium,1403.5,43.0,1
14708,Male,13,Mass Customer,N,Yes,18.0,QLD,3,medium,290.62,43.0,1
14709,Male,13,Mass Customer,N,Yes,18.0,QLD,3,high,12.01,43.0,0
14710,Male,13,Mass Customer,N,Yes,18.0,QLD,3,medium,742.54,43.0,1
14711,Male,13,Mass Customer,N,Yes,18.0,QLD,3,medium,1231.15,43.0,1
14712,Male,13,Mass Customer,N,Yes,18.0,QLD,3,high,1661.92,43.0,0
14713,Male,97,Affluent Customer,N,Yes,7.0,NSW,11,medium,1403.5,34.0,1
14714,Male,97,Affluent Customer,N,Yes,7.0,NSW,11,high,358.39,34.0,1
14715,Male,97,Affluent Customer,N,Yes,7.0,NSW,11,medium,1890.39,34.0,1
14716,Female,30,Mass Customer,N,No,13.0,NSW,10,high,1977.36,40.0,0
14717,Female,30,Mass Customer,N,No,13.0,NSW,10,medium,499.53,40.0,1
14718,Female,30,Mass Customer,N,No,13.0,NSW,10,medium,1061.56,40.0,1
14719,Female,30,Mass Customer,N,No,13.0,NSW,10,medium,1231.15,40.0,1
14720,Female,30,Mass Customer,N,No,13.0,NSW,10,medium,1873.97,40.0,1
14721,Female,30,Mass Customer,N,No,13.0,NSW,10,medium,543.39,40.0,1
14722,Female,30,Mass Customer,N,No,13.0,NSW,10,medium,1466.68,40.0,1
14723,Female,30,Mass Customer,N,No,13.0,NSW,10,high,1458.17,40.0,0
14739,Male,87,High Net Worth,N,Yes,16.0,NSW,9,medium,441.49,46.0,1
14740,Male,87,High Net Worth,N,Yes,16.0,NSW,9,low,945.04,46.0,1
14741,Male,87,High Net Worth,N,Yes,16.0,NSW,9,medium,912.52,46.0,1
14742,Male,87,High Net Worth,N,Yes,16.0,NSW,9,medium,416.98,46.0,1
14743,Male,87,High Net Worth,N,Yes,16.0,NSW,9,medium,1403.5,46.0,1
14744,Female,15,Mass Customer,N,No,13.0,NSW,7,medium,1577.53,61.0,1
14745,Female,15,Mass Customer,N,No,13.0,NSW,7,high,1274.93,61.0,0
14746,Female,15,Mass Customer,N,No,13.0,NSW,7,medium,742.54,61.0,1
14747,Female,15,Mass Customer,N,No,13.0,NSW,7,medium,1810.0,61.0,1
14748,Female,15,Mass Customer,N,No,13.0,NSW,7,medium,533.51,61.0,1
14749,Female,15,Mass Customer,N,No,13.0,NSW,7,medium,1762.96,61.0,1
14750,Female,15,Mass Customer,N,No,13.0,NSW,7,medium,569.56,61.0,1
14757,Male,49,High Net Worth,N,No,3.0,QLD,7,medium,1577.53,29.0,0
14758,Male,49,High Net Worth,N,No,3.0,QLD,7,high,1842.92,29.0,0
14759,Male,49,High Net Worth,N,No,3.0,QLD,7,high,1024.66,29.0,0
14760,Male,49,High Net Worth,N,No,3.0,QLD,7,medium,230.91,29.0,0
14761,Female,35,Mass Customer,N,No,16.0,VIC,9,high,1024.66,50.0,0
14762,Female,35,Mass Customer,N,No,16.0,VIC,9,medium,1061.56,50.0,0
14763,Female,35,Mass Customer,N,No,16.0,VIC,9,medium,202.62,50.0,0
14777,Male,98,Mass Customer,N,No,7.0,QLD,7,high,1024.66,43.0,0
14778,Male,98,Mass Customer,N,No,7.0,QLD,7,medium,235.63,43.0,0
14779,Male,98,Mass Customer,N,No,7.0,QLD,7,medium,1198.46,43.0,0
14780,Male,98,Mass Customer,N,No,7.0,QLD,7,medium,1466.68,43.0,0
14781,Male,98,Mass Customer,N,No,7.0,QLD,7,high,1179.0,43.0,0
14782,Female,34,Mass Customer,N,No,15.0,NSW,8,medium,1466.68,57.0,1
14783,Female,34,Mass Customer,N,No,15.0,NSW,8,low,574.64,57.0,0
14784,Female,34,Mass Customer,N,No,15.0,NSW,8,medium,1362.99,57.0,1
14785,Female,34,Mass Customer,N,No,15.0,NSW,8,low,642.31,57.0,0
14798,Male,10,Mass Customer,N,Yes,13.0,NSW,8,medium,752.64,41.0,1
14799,Male,10,Mass Customer,N,Yes,13.0,NSW,8,medium,1386.84,41.0,1
14800,Male,10,Mass Customer,N,Yes,13.0,NSW,8,medium,1240.31,41.0,1
14818,Female,48,Affluent Customer,N,Yes,11.0,NSW,11,medium,2091.47,56.0,1
14819,Female,48,Affluent Customer,N,Yes,11.0,NSW,11,high,495.72,56.0,1
14820,Female,48,Affluent Customer,N,Yes,11.0,NSW,11,medium,2091.47,56.0,1
14821,Female,48,Affluent Customer,N,Yes,11.0,NSW,11,medium,1403.5,56.0,1
14822,Female,48,Affluent Customer,N,Yes,11.0,NSW,11,high,1842.92,56.0,1
14823,Female,48,Affluent Customer,N,Yes,11.0,NSW,11,medium,795.34,56.0,1
14830,Male,84,Mass Customer,N,Yes,1.0,VIC,5,medium,1765.3,25.0,1
14831,Male,84,Mass Customer,N,Yes,1.0,VIC,5,medium,1198.46,25.0,1
14832,Male,84,Mass Customer,N,Yes,1.0,VIC,5,medium,235.63,25.0,1
14833,Male,84,Mass Customer,N,Yes,1.0,VIC,5,high,1148.64,25.0,0
14834,Male,84,Mass Customer,N,Yes,1.0,VIC,5,medium,2083.94,25.0,1
14835,Male,84,Mass Customer,N,Yes,1.0,VIC,5,high,2005.66,25.0,0
14836,Male,84,Mass Customer,N,Yes,1.0,VIC,5,medium,2091.47,25.0,1
14837,Male,84,Mass Customer,N,Yes,1.0,VIC,5,medium,533.51,25.0,1
14838,Female,69,Affluent Customer,N,No,19.0,NSW,4,medium,642.7,47.0,1
14839,Female,69,Affluent Customer,N,No,19.0,NSW,4,medium,1415.01,47.0,1
14840,Female,69,Affluent Customer,N,No,19.0,NSW,4,medium,1386.84,47.0,1
14841,Female,69,Affluent Customer,N,No,19.0,NSW,4,high,495.72,47.0,0
14861,Female,58,High Net Worth,N,Yes,11.0,QLD,10,medium,416.98,40.0,1
14862,Female,58,High Net Worth,N,Yes,11.0,QLD,10,medium,1703.52,40.0,1
14863,Female,58,High Net Worth,N,Yes,11.0,QLD,10,medium,1945.43,40.0,1
14864,Female,58,High Net Worth,N,Yes,11.0,QLD,10,high,1148.64,40.0,0
14865,Female,58,High Net Worth,N,Yes,11.0,QLD,10,medium,1228.07,40.0,1
14866,Female,58,High Net Worth,N,Yes,11.0,QLD,10,medium,1228.07,40.0,1
14867,Male,23,Affluent Customer,N,No,9.0,NSW,8,medium,1240.31,40.0,1
14869,Male,23,Affluent Customer,N,No,9.0,NSW,8,medium,1769.64,40.0,1
14870,Male,23,Affluent Customer,N,No,9.0,NSW,8,low,980.37,40.0,0
14871,Male,23,Affluent Customer,N,No,9.0,NSW,8,low,945.04,40.0,0
14872,Male,23,Affluent Customer,N,No,9.0,NSW,8,medium,1635.3,40.0,1
14873,Female,9,Mass Customer,N,No,5.0,VIC,9,medium,1777.8,66.0,0
14875,Female,9,Mass Customer,N,No,5.0,VIC,9,medium,235.63,66.0,0
14876,Female,9,Mass Customer,N,No,5.0,VIC,9,medium,1071.23,66.0,0
14877,Female,9,Mass Customer,N,No,5.0,VIC,9,medium,230.91,66.0,0
14878,Female,9,Mass Customer,N,No,5.0,VIC,9,high,748.17,66.0,0
14879,Female,9,Mass Customer,N,No,5.0,VIC,9,medium,1577.53,66.0,0
14880,Male,55,Mass Customer,N,Yes,1.0,QLD,9,low,1720.7,19.0,0
14881,Male,55,Mass Customer,N,Yes,1.0,QLD,9,medium,1483.2,19.0,1
14882,Male,55,Mass Customer,N,Yes,1.0,QLD,9,medium,1769.64,19.0,1
14883,Female,48,Affluent Customer,N,No,13.0,NSW,7,medium,1873.97,45.0,1
14884,Female,48,Affluent Customer,N,No,13.0,NSW,7,high,2005.66,45.0,0
14885,Female,48,Affluent Customer,N,No,13.0,NSW,7,medium,100.35,45.0,1
14886,Female,48,Affluent Customer,N,No,13.0,NSW,7,high,495.72,45.0,0
14887,Female,48,Affluent Customer,N,No,13.0,NSW,7,medium,1555.58,45.0,1
14888,Female,48,Affluent Customer,N,No,13.0,NSW,7,medium,1240.31,45.0,1
14889,Female,48,Affluent Customer,N,No,13.0,NSW,7,medium,533.51,45.0,1
14890,Female,48,Affluent Customer,N,No,13.0,NSW,7,medium,1992.93,45.0,1
14891,Female,46,Mass Customer,N,No,3.0,NSW,12,medium,202.62,43.0,1
14892,Female,46,Mass Customer,N,No,3.0,NSW,12,medium,1762.96,43.0,1
14893,Female,46,Mass Customer,N,No,3.0,NSW,12,medium,543.39,43.0,1
14894,Female,46,Mass Customer,N,No,3.0,NSW,12,medium,1807.45,43.0,1
14895,Female,46,Mass Customer,N,No,3.0,NSW,12,low,958.74,43.0,0
14896,Female,46,Mass Customer,N,No,3.0,NSW,12,high,358.39,43.0,0
14897,Female,46,Mass Customer,N,No,3.0,NSW,12,high,495.72,43.0,0
14898,Female,46,Mass Customer,N,No,3.0,NSW,12,medium,1769.64,43.0,1
14899,Female,44,High Net Worth,N,No,11.0,VIC,11,high,774.53,58.0,0
14900,Female,44,High Net Worth,N,No,11.0,VIC,11,medium,230.91,58.0,0
14901,Female,44,High Net Worth,N,No,11.0,VIC,11,medium,1890.39,58.0,0
14902,Female,44,High Net Worth,N,No,11.0,VIC,11,high,1129.13,58.0,0
14903,Female,44,High Net Worth,N,No,11.0,VIC,11,medium,742.54,58.0,0
14904,Female,44,High Net Worth,N,No,11.0,VIC,11,low,1057.51,58.0,0
14905,Female,44,High Net Worth,N,No,11.0,VIC,11,medium,1992.93,58.0,0
14906,Male,91,Mass Customer,N,Yes,7.0,VIC,9,medium,478.16,45.0,1
14907,Male,91,Mass Customer,N,Yes,7.0,VIC,9,low,1289.85,45.0,0
14908,Male,91,Mass Customer,N,Yes,7.0,VIC,9,medium,1469.44,45.0,1
14909,Male,91,Mass Customer,N,Yes,7.0,VIC,9,medium,1775.81,45.0,1
14910,Male,91,Mass Customer,N,Yes,7.0,VIC,9,medium,1061.56,45.0,1
14911,Male,91,Mass Customer,N,Yes,7.0,VIC,9,high,12.01,45.0,0
14912,Male,50,High Net Worth,N,Yes,18.0,VIC,1,medium,2091.47,55.0,1
14913,Male,50,High Net Worth,N,Yes,18.0,VIC,1,low,590.26,55.0,0
14914,Male,50,High Net Worth,N,Yes,18.0,VIC,1,medium,1240.31,55.0,1
14915,Male,50,High Net Worth,N,Yes,18.0,VIC,1,medium,2091.47,55.0,1
14916,Male,50,High Net Worth,N,Yes,18.0,VIC,1,medium,642.7,55.0,1
14917,Female,56,High Net Worth,N,No,12.0,NSW,10,low,958.74,42.0,0
14918,Female,56,High Net Worth,N,No,12.0,NSW,10,low,688.63,42.0,0
14919,Female,56,High Net Worth,N,No,12.0,NSW,10,medium,1071.23,42.0,1
14920,Female,56,High Net Worth,N,No,12.0,NSW,10,medium,2083.94,42.0,1
14921,Female,56,High Net Worth,N,No,12.0,NSW,10,medium,1703.52,42.0,1
14922,Female,56,High Net Worth,N,No,12.0,NSW,10,high,774.53,42.0,0
14923,Female,56,High Net Worth,N,No,12.0,NSW,10,medium,1198.46,42.0,1
14924,Female,56,High Net Worth,N,No,12.0,NSW,10,high,1274.93,42.0,0
14925,Female,56,High Net Worth,N,No,12.0,NSW,10,high,774.53,42.0,0
14926,Female,56,High Net Worth,N,No,12.0,NSW,10,medium,1810.0,42.0,1
14927,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,medium,1538.99,28.0,1
14928,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,low,1073.07,28.0,0
14929,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,medium,1703.52,28.0,1
14930,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,medium,1311.44,28.0,1
14931,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,medium,1280.28,28.0,1
14932,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,medium,499.53,28.0,1
14933,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,high,227.88,28.0,0
14934,Male,90,Affluent Customer,N,Yes,7.0,VIC,10,medium,235.63,28.0,1
14935,Female,44,Affluent Customer,N,Yes,6.0,VIC,12,medium,1403.5,45.0,1
14936,Female,44,Affluent Customer,N,Yes,6.0,VIC,12,medium,1555.58,45.0,1
14937,Female,44,Affluent Customer,N,Yes,6.0,VIC,12,low,590.26,45.0,0
14938,Female,44,Affluent Customer,N,Yes,6.0,VIC,12,medium,235.63,45.0,1
14939,Female,44,Affluent Customer,N,Yes,6.0,VIC,12,medium,100.35,45.0,1
14940,Female,44,Affluent Customer,N,Yes,6.0,VIC,12,high,227.88,45.0,0
14941,Female,44,Affluent Customer,N,Yes,6.0,VIC,12,medium,290.62,45.0,1
14943,Female,17,Mass Customer,N,Yes,14.0,NSW,6,medium,71.49,56.0,1
14944,Female,17,Mass Customer,N,Yes,14.0,NSW,6,medium,1311.44,56.0,1
14945,Female,17,Mass Customer,N,Yes,14.0,NSW,6,medium,1065.03,56.0,1
14946,Female,17,Mass Customer,N,Yes,14.0,NSW,6,high,1977.36,56.0,1
14947,Female,17,Mass Customer,N,Yes,14.0,NSW,6,low,574.64,56.0,1
14948,Female,17,Mass Customer,N,Yes,14.0,NSW,6,medium,100.35,56.0,1
14949,Female,17,Mass Customer,N,Yes,14.0,NSW,6,low,1289.85,56.0,1
14950,Female,41,Mass Customer,N,No,10.0,QLD,7,low,363.01,66.0,0
14951,Female,41,Mass Customer,N,No,10.0,QLD,7,medium,1163.89,66.0,0
14952,Female,41,Mass Customer,N,No,10.0,QLD,7,medium,1769.64,66.0,0
14953,Female,41,Mass Customer,N,No,10.0,QLD,7,medium,1036.59,66.0,0
14954,Female,41,Mass Customer,N,No,10.0,QLD,7,high,1458.17,66.0,0
14955,Female,41,Mass Customer,N,No,10.0,QLD,7,medium,1769.64,66.0,0
14956,Female,41,Mass Customer,N,No,10.0,QLD,7,medium,575.27,66.0,0
14957,Female,41,Mass Customer,N,No,10.0,QLD,7,low,363.01,66.0,0
14958,Female,36,Affluent Customer,N,No,9.0,NSW,10,medium,533.51,29.0,1
14959,Female,36,Affluent Customer,N,No,9.0,NSW,10,medium,183.86,29.0,1
14960,Female,36,Affluent Customer,N,No,9.0,NSW,10,medium,60.34,29.0,1
14961,Female,36,Affluent Customer,N,No,9.0,NSW,10,medium,1635.3,29.0,1
14962,Female,36,Affluent Customer,N,No,9.0,NSW,10,medium,1765.3,29.0,1
14963,Female,36,Affluent Customer,N,No,9.0,NSW,10,medium,1163.89,29.0,1
14964,Female,36,Affluent Customer,N,No,9.0,NSW,10,high,358.39,29.0,0
14965,Male,33,Affluent Customer,N,No,18.0,NSW,9,high,1129.13,51.0,0
14966,Male,33,Affluent Customer,N,No,18.0,NSW,9,medium,795.34,51.0,1
15015,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,478.16,21.0,1
15016,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,1228.07,21.0,1
15017,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,742.54,21.0,1
15018,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,575.27,21.0,1
15019,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,912.52,21.0,1
15020,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,1483.2,21.0,1
15021,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,1483.2,21.0,1
15022,Male,26,Mass Customer,N,No,1.0,NSW,10,medium,1415.01,21.0,1
15023,Female,24,High Net Worth,N,No,15.0,NSW,7,medium,586.45,46.0,1
15024,Female,24,High Net Worth,N,No,15.0,NSW,7,medium,202.62,46.0,1
15025,Female,24,High Net Worth,N,No,15.0,NSW,7,medium,1065.03,46.0,1
15026,Female,24,High Net Worth,N,No,15.0,NSW,7,medium,1071.23,46.0,1
15027,Female,24,High Net Worth,N,No,15.0,NSW,7,low,1073.07,46.0,0
15028,Female,24,High Net Worth,N,No,15.0,NSW,7,high,1458.17,46.0,0
15029,Female,24,High Net Worth,N,No,15.0,NSW,7,medium,1469.44,46.0,1
15030,Male,13,Mass Customer,N,No,16.0,QLD,1,medium,795.34,41.0,0
15031,Male,13,Mass Customer,N,No,16.0,QLD,1,medium,1362.99,41.0,0
15032,Male,13,Mass Customer,N,No,16.0,QLD,1,medium,1292.84,41.0,0
15033,Male,13,Mass Customer,N,No,16.0,QLD,1,medium,290.62,41.0,0
15034,Male,13,Mass Customer,N,No,16.0,QLD,1,medium,575.27,41.0,0
15035,Male,13,Mass Customer,N,No,16.0,QLD,1,low,574.64,41.0,0
15036,Male,13,Mass Customer,N,No,16.0,QLD,1,medium,1703.52,41.0,0
15037,Male,42,Mass Customer,N,Yes,15.0,NSW,7,medium,1769.64,38.0,1
15038,Male,42,Mass Customer,N,Yes,15.0,NSW,7,medium,1311.44,38.0,1
15039,Male,42,Mass Customer,N,Yes,15.0,NSW,7,medium,792.9,38.0,1
15041,Male,42,Mass Customer,N,Yes,15.0,NSW,7,medium,1890.39,38.0,1
15047,Female,45,Affluent Customer,N,Yes,8.0,VIC,6,high,1129.13,48.0,0
15048,Female,45,Affluent Customer,N,Yes,8.0,VIC,6,medium,912.52,48.0,1
15049,Female,45,Affluent Customer,N,Yes,8.0,VIC,6,low,945.04,48.0,0
15050,Female,45,Affluent Customer,N,Yes,8.0,VIC,6,medium,416.98,48.0,1
15051,Male,42,Affluent Customer,N,Yes,4.0,NSW,5,medium,752.64,22.0,1
15052,Male,42,Affluent Customer,N,Yes,4.0,NSW,5,high,774.53,22.0,1
15053,Male,42,Affluent Customer,N,Yes,4.0,NSW,5,low,958.74,22.0,1
15054,Male,42,Affluent Customer,N,Yes,4.0,NSW,5,medium,1777.8,22.0,1
15055,Female,7,Mass Customer,N,Yes,12.0,NSW,7,low,1793.43,49.0,1
15056,Female,7,Mass Customer,N,Yes,12.0,NSW,7,medium,1577.53,49.0,1
15057,Female,7,Mass Customer,N,Yes,12.0,NSW,7,medium,1466.68,49.0,1
15058,Female,7,Mass Customer,N,Yes,12.0,NSW,7,medium,1775.81,49.0,1
15059,Female,7,Mass Customer,N,Yes,12.0,NSW,7,low,1073.07,49.0,1
15060,Female,7,Mass Customer,N,Yes,12.0,NSW,7,medium,1635.3,49.0,1
15061,Male,29,Affluent Customer,N,No,1.0,NSW,7,high,1661.92,19.0,0
15062,Male,29,Affluent Customer,N,No,1.0,NSW,7,medium,230.91,19.0,1
15063,Male,29,Affluent Customer,N,No,1.0,NSW,7,medium,1577.53,19.0,1
15064,Male,29,Affluent Customer,N,No,1.0,NSW,7,medium,1198.46,19.0,1
15065,Female,60,High Net Worth,N,No,19.0,NSW,9,low,1057.51,44.0,0
15066,Female,60,High Net Worth,N,No,19.0,NSW,9,medium,1765.3,44.0,1
15067,Female,60,High Net Worth,N,No,19.0,NSW,9,medium,1280.28,44.0,1
15068,Female,60,High Net Worth,N,No,19.0,NSW,9,medium,441.49,44.0,1
15069,Female,60,High Net Worth,N,No,19.0,NSW,9,medium,1466.68,44.0,1
15070,Female,60,High Net Worth,N,No,19.0,NSW,9,medium,1362.99,44.0,1
15081,Male,4,Mass Customer,N,Yes,2.0,NSW,8,high,1274.93,25.0,1
15082,Male,4,Mass Customer,N,Yes,2.0,NSW,8,low,1720.7,25.0,1
15083,Male,4,Mass Customer,N,Yes,2.0,NSW,8,medium,544.05,25.0,1
15097,Male,85,High Net Worth,N,No,15.0,NSW,12,medium,792.9,40.0,1
